Cremaster Duke network with 295 segments - flows in nl/min (Jan. 2015) 
1100. 1000. 240. box dimensions in microns
73  67  16   number of tissue points in x,y,z directions
0.	outer bound distance
100.		max. segment length
4		maximum number of segments per node
295	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
233	62.3	327	166	*
234	283.8	275.8	168	*
235	144.5	354.4	162	*
236	163.5	402	170	*
237	158.8	515.1	170	*
238	151.2	628.5	166	*
239	157.1	703.5	166	*
240	182.1	751.1	164	*
241	195.2	838	166	*
242	225	861.8	164	*
243	232.1	885.6	164	*
244	256	930.9	166	*
245	200	919	166	*
246	151.2	795.1	164	*
247	163.1	853.5	168	*
248	176.2	919	168	*
249	127.4	728.5	162	*
250	107.1	759.4	164	*
251	101.2	830.9	166	*
252	121.4	910.6	168	*
253	126.6	230.6	170	*
254	119.5	280.6	174	*
255	121.9	324.6	178	*
256	104	353.2	176	*
257	102.8	406.8	174	*
258	90.9	446.1	172	*
259	61.1	471.1	168	*
260	63.5	509.1	166	*
261	62.3	571.1	162	*
262	107.6	460.3	170	*
263	211.1	674.6	154	*
264	213.5	629.4	162	*
265	215.9	572.2	160	*
266	237.3	517.5	164	*
267	236.1	406.8	166	*
268	232.6	337.7	164	*
269	236.1	290.1	154	*
270	259.7	229.4	150	*
271	271.9	293.7	150	*
272	282.6	328.2	158	*
273	256.4	377	130	*
274	275.4	361.5	132	*
275	725	855	120	*
276	760	420	104	*
277	50	670	108	*
278	894	823	140	*
279	868	730	132	*
280	932	798	140	*
 48       Total number of boundary nodes
Node	Bctype Press/Flow HD PO2
1	2	-13.695	0.4	1.     1.     *				
3	2	6.8475	0.4	1.     1.     *				
6	2	1.79025	0.4	1.     1.     *				
28	2	-2.013	0.4	1.     1.     *				
35	2	-0.37125	0.4	1.     1.     *				
47	2	-2.25225	0.4	1.     1.     *				
49	2	-0.1815	0.4	1.     1.     *				
51	2	-0.528	0.4	1.     1.     *				
64	2	-0.98175	0.4	1.     1.     *				
77	2	1.17975	0.4	1.     1.     *				
83	2	2.10375	0.4	1.     1.     *				
94	2	-1.85625	0.4	1.     1.     *				
95	2	-3.6465	0.4	1.     1.     *				
107	2	16.566	0.4	1.     1.     *				
110	2	-2.871	0.4	1.     1.     *				
113	2	-0.858	0.4	1.     1.     *				
118	2	2.61525	0.4	1.     1.     *				
125	2	-0.297	0.4	1.     1.     *				
129	2	-0.53625	0.4	1.     1.     *				
137	2	-0.93225	0.4	1.     1.     *				
138	2	1.37775	0.4	1.     1.     *				
143	2	-1.452	0.4	1.     1.     *				
148	2	0.51975	0.4	1.     1.     *				
149	2	-0.066	0.4	1.     1.     *				
155	2	-0.93225	0.4	1.     1.     *				
157	2	-0.825	0.4	1.     1.     *				
158	2	16.5		0.4	1.     1.     *				
162	2	-17.292	0.4	1.     1.     *				
163	2	-5.89875	0.4	1.     1.     *				
180	2	0.75075	0.4	1.     1.     *				
191	2	-1.65		0.4	1.     1.     *
193	2	-0.858	0.4	1.	1.   added Aug 2014 *				
196	2	-0.71775	0.4	1.     1.     *				
212	2	2.31825	0.4	1.     1.     *				
213	2	-3.102	0.4	1.     1.     *				
230	2	7.59825	0.4	1.     1.     *				
232	2	2.9205	0.4	1.     1.     *				
244	2	-1.0065	0.4	1.     1.     *				
245	2	-0.5775	0.4	1.     1.     *				
248	2	-1.287	0.4	1.     1.     *				
252	2	-3.135	0.4	1.     1.     *				
253	2	1.72425	0.4	1.     1.     *				
261	2	-0.825	0.4	1.     1.     *				
262	2	-0.89925	0.4	1.     1.     *				
263	2	-0.33		0.4	1.     1.     *				
275	2	2.6235	0.4	1.     1.     *				
276	2	-3.09375	0.4	1.     1.     *				
277	2	7.53225	0.4	1.     1.     *
